iso3,iso2,name,wb_region,income_level,gdp_usd_current,gdp_usd_current_source_year,src_gdp_usd_current,population,population_source_year,src_population,fx_reserves_usd,fx_reserves_usd_source_year,src_fx_reserves_usd,public_debt_pct_gdp,public_debt_pct_gdp_source_year,src_public_debt_pct_gdp,co2_mtco2e,co2_mtco2e_source_year,src_co2_mtco2e,inequality_gini,inequality_gini_source_year,src_inequality_gini,water_stress_pct,water_stress_pct_source_year,src_water_stress_pct,military_gdp_ratio,military_gdp_ratio_source_year,src_military_gdp_ratio,military_spending_usd,military_spending_usd_source_year,src_military_spending_usd,wgi_pv,wgi_pv_source_year,src_wgi_pv,wgi_ge,wgi_ge_source_year,src_wgi_ge,wgi_rl,wgi_rl_source_year,src_wgi_rl,wgi_va,wgi_va_source_year,src_wgi_va,rd_pct_gdp,rd_pct_gdp_source_year,src_rd_pct_gdp,high_tech_exports_pct,high_tech_exports_pct_source_year,src_high_tech_exports_pct,manufacturing_share_pct,manufacturing_share_pct_source_year,src_manufacturing_share_pct,energy_use_kg_oe_pc,energy_use_kg_oe_pc_source_year,src_energy_use_kg_oe_pc,energy_imports_net_pct,energy_imports_net_pct_source_year,src_energy_imports_net_pct,agri_share_pct,agri_share_pct_source_year,src_agri_share_pct,food_production_index,food_production_index_source_year,src_food_production_index,arable_land_pct,arable_land_pct_source_year,src_arable_land_pct,coal_rents_pct,coal_rents_pct_source_year,src_coal_rents_pct,gas_rents_pct,gas_rents_pct_source_year,src_gas_rents_pct,oil_rents_pct,oil_rents_pct_source_year,src_oil_rents_pct,mineral_rents_pct,mineral_rents_pct_source_year,src_mineral_rents_pct,ndgain_name,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,ndgain_source,hofstede_name,pdi,idv,mas,uai,lto,ind,hofstede_source,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,model_region,wgi_pv_unit,wgi_ge_unit,wgi_rl_unit,wgi_va_unit,alliance_block,regime_type,override_name,override_model_region,override_alliance_block,override_regime_type,override_gdp_usd_current,override_population,override_fx_reserves_usd,override_public_debt_pct_gdp,override_co2_mtco2e,override_note,fossil_rents_pct,food_domestic_supply_raw,food_consumption_raw,food_production_raw,food_stock_variation_raw,src_food_production_raw,src_food_consumption_raw,wmd_energy_production_raw,src_wmd_energy_production_raw,wmd_metals_production_raw,src_wmd_metals_production_raw,energy_consumption_raw,src_energy_consumption_raw,energy_production_raw,src_energy_production_raw,src_food_domestic_supply_raw,src_food_stock_variation_raw,food_reserve_raw,src_food_reserve_raw,metals_production_raw,src_metals_production_raw,metals_consumption_raw,src_metals_consumption_raw,energy_reserve_raw,src_energy_reserve_raw,metals_reserve_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,security_index,tech_level,military_power,debt_crisis_prone,social_tension,conflict_proneness,traditional_secular,survival_self_expression
FRO,FO,Faroe Islands,Europe & Central Asia,High income,3943131022.2291,2023.0,direct_2023,54414.0,2023.0,direct_2023,1820326375.87161,,region_median_imputed,56.36707623161835,,region_median_imputed,0.0021,2023.0,direct_2023,39.2,,region_median_imputed,7.860133843,,region_median_imputed,1.32324399735374,,region_median_imputed,339405131.876536,,region_median_imputed,-0.235371336340904,,region_median_imputed,-0.494244992733002,,region_median_imputed,-0.505709648132324,,region_median_imputed,-0.296392291784286,,region_median_imputed,0.21928999999999998,,region_median_imputed,3.13907204820087,,region_median_imputed,11.3991239371296,2023.0,direct_2023,730.5723929666075,,region_median_imputed,13.31725266599755,,region_median_imputed,17.7553649648471,2023.0,direct_2023,106.62,2022.0,latest_2022,0.0510948905109489,2023.0,direct_2023,0.0,,zero_imputed,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,,0.464307310656572,0.5567953882716915,0.490240220108157,0.406934936400206,,,75.5,33.0,44.5,81.0,24.0,46.0,,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.45292573273181913,0.40115100145339955,0.3988580703735352,0.4407215416431428,NonAligned,Hybrid,,,,,,,,,,,0.0,50.57633871879234,33.53539696128747,33.940337544862864,0.3325567477400045,region_per_capita_imputed,region_per_capita_imputed,,,,,0.03975336619088498,region_median_imputed,0.03445930997200558,derived_wb_energy_balance,region_per_capita_imputed,region_ratio_imputed,2.9899410009634746,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,2.258713003960996e-05,derived_wb_manufacturing_demand,0.012060758490201953,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,72465.37696602162,0.46164491253515516,0.07860133843,0.464307310656572,0.4764821958100758,0.42905387088656427,0.44686014936566354,0.3573022135742602,1.4635638439095435,0.8938865285705705,0.5486358590841292,0.43546179891919035,0.43759240751893924,6.704217863705385,4.818838947909128
FSM,FM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,441469400.0,2023.0,direct_2023,112630.0,2023.0,direct_2023,497434120.418255,2021.0,latest_2021,27.7955651702173,2020.0,latest_2020,0.0002,2023.0,direct_2023,31.5,,region_median_imputed,2.4848344845,,region_median_imputed,1.2770830562221351,,region_median_imputed,1563036985.8444707,,region_median_imputed,1.0807785987854,2023.0,direct_2023,0.232347309589386,2023.0,direct_2023,0.643969178199768,2023.0,direct_2023,1.08513557910919,2023.0,direct_2023,1.46569,,region_median_imputed,10.2480784684723,,region_median_imputed,0.512878129265585,2023.0,direct_2023,4294.1258424724,,region_median_imputed,-91.41928932522691,,region_median_imputed,23.4116566176501,2023.0,direct_2023,121.63,2022.0,latest_2022,2.85714285714286,2023.0,direct_2023,0.0,,zero_imputed,0.0,2021.0,latest_2021,0.0,,zero_imputed,0.0,2021.0,latest_2021,"Micronesia, Federated States of",0.62118925547334,0.527821221467473,0.5479161856340865,0.596602117896902,direct_ndgain,,22.0,79.0,58.0,49.0,33.0,75.0,,direct_ndgain,direct_ndgain,region_median_imputed,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Oceania,0.71615571975708,0.5464694619178772,0.6287938356399536,0.717027115821838,Western,Democracy,,,,,,,,,,,0.0,168.0,79.0,284.0,-4.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,0.4836473936376664,region_median_imputed,0.9257944037412038,derived_wb_energy_balance,,,78.07,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,1.2349369701367304e-07,derived_wb_manufacturing_demand,3.709446699361143,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,3919.6430791085854,1.1267691949164653,0.024848344845,0.62118925547334,0.46213129644922024,0.6603779971599579,0.6292590100765227,0.5682665483176605,1.1694278651072951,1.0918676450518525,0.22721370045035819,0.3252988241733074,0.35830550131687494,4.779499412826332,6.7359962262093065
GAB,GA,Gabon,Sub-Saharan Africa ,Upper middle income,19388372070.9778,2023.0,direct_2023,2484789.0,2023.0,direct_2023,1447408422.70298,2023.0,direct_2023,56.36707623161835,,region_median_imputed,5.1205,2023.0,direct_2023,38.0,2017.0,latest_2017,0.502166065,2022.0,latest_2022,1.32324399735374,2023.0,direct_2023,265385802.631879,2023.0,direct_2023,-0.335527300834656,2023.0,direct_2023,-0.779809296131134,2023.0,direct_2023,-0.872693359851837,2023.0,direct_2023,-0.919151186943054,2023.0,direct_2023,0.21928999999999998,,region_median_imputed,1.77313570365975,2023.0,direct_2023,20.5364678511982,2023.0,direct_2023,2096.2456480631,2022.0,latest_2022,-187.597030037125,2022.0,latest_2022,6.66942563555326,2023.0,direct_2023,105.76,2022.0,latest_2022,1.26130321729344,2023.0,direct_2023,0.0,2021.0,latest_2021,0.268524525122843,2021.0,latest_2021,15.5565091491463,2021.0,latest_2021,0.0225266342101698,2021.0,latest_2021,Gabon,0.436301650721289,0.74195182564438,0.362841321466847,0.35160034103387,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.43289453983306886,0.3440381407737732,0.32546132802963257,0.3161697626113892,NonAligned,Autocracy,,,,,,,,,,,15.825033674269143,2716.0,1661.0,2063.0,14.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,11.7432,direct_wmd_2023,0.013121983881885447,direct_wmd_2023,5.208728127605061,latest_2022,14.980147397700508,direct_wmd_2023_plus_wb_balance,,,280.0013917525773,derived_faostat_buffer,0.013121983881885447,direct_wmd_2023,0.00019680303385897333,derived_wb_manufacturing_demand,253.6332104406448,derived_wmd_wb_reserve_proxy,0.049736205021469394,derived_wmd_wb_reserve_proxy,7802.824332761373,0.07465342718843254,0.005021660650000001,0.436301650721289,0.44760342644438644,0.3882649570703507,0.38786805593967444,0.2713339208106453,1.0903057395296507,0.8121327930406681,0.6062190280538559,0.4453898510301903,0.4487494083953074,4.238649307132174,4.513950428668182
GBR,GB,United Kingdom,Europe & Central Asia,High income,3420796653789.08,2023.0,direct_2023,68492000.0,2023.0,direct_2023,157340769137.404,2023.0,direct_2023,136.142431919028,2023.0,direct_2023,304.7866,2023.0,direct_2023,32.4,2021.0,latest_2021,14.35464621,2022.0,latest_2022,2.23063973904322,2023.0,direct_2023,75303387480.0181,2023.0,direct_2023,0.514935672283173,2023.0,direct_2023,1.16114270687103,2023.0,direct_2023,1.39836597442627,2023.0,direct_2023,1.26162397861481,2023.0,direct_2023,2.89711,2021.0,latest_2021,28.8917146113567,2023.0,direct_2023,8.22392851588786,2023.0,direct_2023,2127.6084341819,2023.0,direct_2023,44.0436184547282,2023.0,direct_2023,0.648180849687737,2023.0,direct_2023,101.24,2022.0,latest_2022,24.9811581862522,2023.0,direct_2023,0.00102273685261212,2021.0,latest_2021,0.171321922432051,2021.0,latest_2021,0.416142083269318,2021.0,latest_2021,5.75178862952734e-05,2021.0,latest_2021,United Kingdom,0.288055598949617,0.428734120894455,0.275465440307679,0.754227655893661,direct_ndgain,Great Britain,35.0,89.0,66.0,35.0,51.0,69.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,Europe,0.6029871344566347,0.732228541374206,0.779673194885254,0.752324795722962,Western,Democracy,,,,,,,,,,,0.5884867425539811,118848.05439100951,62219.21420507685,109291.35719781317,510.8845721410733,region_per_capita_imputed,region_per_capita_imputed,65.43854999999999,direct_wmd_2023,4.4128446411484e-05,direct_wmd_2023,145.7241568739867,direct_2023,81.54196522403842,direct_wmd_2023_plus_wb_balance,region_per_capita_imputed,region_ratio_imputed,21653.380517875463,derived_faostat_buffer,4.4128446411484e-05,direct_wmd_2023,0.018509343734768677,derived_wb_manufacturing_demand,56.06517910014524,derived_wmd_wb_reserve_proxy,1.155633671160236e-05,derived_wmd_wb_reserve_proxy,49944.470212420136,0.04599535870193392,0.1435464621,0.288055598949617,0.6479002193989329,0.6730069309473037,0.7165720765829084,0.6091558196802485,1.839004448897516,1.5752738178417887,0.8623642750591711,0.2795862627638482,0.3204316554192321,7.49013211687423,7.228274120150694
GEO,GE,Georgia,Europe & Central Asia,Upper middle income,30777833600.6515,2023.0,direct_2023,3715483.0,2023.0,direct_2023,5002255638.46392,2023.0,direct_2023,43.4063813624702,2023.0,direct_2023,13.5563,2023.0,direct_2023,34.8,2023.0,direct_2023,4.212964169,2022.0,latest_2022,1.65864808405362,2023.0,direct_2023,508401419.398704,2023.0,direct_2023,-0.335554122924805,2023.0,direct_2023,0.791285872459412,2023.0,direct_2023,0.177279338240623,2023.0,direct_2023,0.0347131341695786,2023.0,direct_2023,0.25283,2023.0,direct_2023,2.29303754401881,2023.0,direct_2023,8.35535490870856,2023.0,direct_2023,1530.06712122186,2023.0,direct_2023,79.9350466563312,2023.0,direct_2023,6.01579508133932,2023.0,direct_2023,113.64,2022.0,latest_2022,4.37473017700389,2023.0,direct_2023,0.00790127231235254,2021.0,latest_2021,0.00944731283149515,2021.0,latest_2021,0.0292949219912809,2021.0,latest_2021,1.27778979307602,2021.0,latest_2021,Georgia,0.394291545473852,0.537230908385755,0.492373216882991,0.578840589119004,direct_ndgain,Georgia,75.5,33.0,44.5,81.0,38.0,32.0,partial_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,Global South,0.43288917541503896,0.6582571744918824,0.5354558676481246,0.5069426268339157,NonAligned,Hybrid,,,,,,,,,,,0.04664350713512859,3848.0,2574.0,2387.0,67.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,0.1576983,direct_wmd_2023,0.0007262812133809,direct_wmd_2023,5.684938377758759,direct_2023,1.140680233113617,direct_wmd_2023_plus_wb_balance,,,239.53317567567566,derived_faostat_buffer,0.0007262812133809,direct_wmd_2023,0.000127913362019734,derived_wb_manufacturing_demand,0.4297572246334108,derived_wmd_wb_reserve_proxy,0.0016596483488387993,derived_wmd_wb_reserve_proxy,8283.669606522624,0.16252786675531422,0.042129641690000004,0.394291545473852,0.485197937365627,0.5036044482886791,0.591585707116127,0.4832901644992611,1.152984348657035,0.9335199291467217,0.48564459051042946,0.35015293606693887,0.39185734885243517,4.436009074281156,5.417775599513696
GHA,GH,Ghana,Sub-Saharan Africa ,Lower middle income,80547146878.3843,2023.0,direct_2023,33787914.0,2023.0,direct_2023,3044370594.58702,2023.0,direct_2023,56.36707623161835,,region_median_imputed,23.2246,2023.0,direct_2023,43.5,2016.0,latest_2016,6.314734089,2022.0,latest_2022,0.398080247565807,2023.0,direct_2023,285375934.691638,2023.0,direct_2023,-0.0216207038611174,2023.0,direct_2023,-0.092661589384079,2023.0,direct_2023,-0.0996378883719444,2023.0,direct_2023,0.410351544618607,2023.0,direct_2023,0.21928999999999998,,region_median_imputed,2.11003762211445,2023.0,direct_2023,11.1414262588743,2023.0,direct_2023,359.179379052306,2022.0,latest_2022,-22.3656522253718,2022.0,latest_2022,20.9430687797207,2023.0,direct_2023,135.5,2022.0,latest_2022,20.6998545265961,2023.0,direct_2023,0.0,2021.0,latest_2021,0.371360442634513,2021.0,latest_2021,4.05501917796431,2021.0,latest_2021,5.165049712175,2021.0,latest_2021,Ghana,0.44767713779848,0.644871184109211,0.477765198283487,0.481712171782113,direct_ndgain,Ghana,75.5,33.0,44.5,81.0,4.0,72.0,partial_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,Global South,0.4956758592277765,0.4814676821231842,0.4800724223256111,0.5820703089237214,NonAligned,Hybrid,,,,,,,,,,,4.426379620598823,60036.0,28793.0,58407.0,1081.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,9.928248,direct_wmd_2023,0.003943408771177249,direct_wmd_2023,12.135921969992715,latest_2022,14.850200072143778,direct_wmd_2023_plus_wb_balance,,,13057.172113232062,derived_faostat_buffer,0.003943408771177249,direct_wmd_2023,0.00044538802532322,derived_wb_manufacturing_demand,56.187880346297376,derived_wmd_wb_reserve_proxy,0.03448798903637124,derived_wmd_wb_reserve_proxy,2383.904104834181,0.037796131986942046,0.06314734089,0.44767713779848,0.43868180880365104,0.4889333645813167,0.5186292704604567,0.3858710509402292,0.9230630975963398,0.8218976287953121,0.5907926492155131,0.40812956556499064,0.3704411413474828,3.159353586379223,5.595016786737292
GIB,GI,Gibraltar,Europe & Central Asia,High income,15321055822.5167,,region_median_imputed,38471.0,2023.0,direct_2023,1820326375.87161,,region_median_imputed,56.36707623161835,,region_median_imputed,0.6292,2023.0,direct_2023,39.2,,region_median_imputed,7.860133843,,region_median_imputed,1.32324399735374,,region_median_imputed,339405131.876536,,region_median_imputed,-0.235371336340904,,region_median_imputed,-0.494244992733002,,region_median_imputed,-0.505709648132324,,region_median_imputed,-0.296392291784286,,region_median_imputed,0.21928999999999998,,region_median_imputed,3.13907204820087,,region_median_imputed,9.83578649678412,,region_median_imputed,6522.23499259331,2022.0,latest_2022,13.31725266599755,,region_median_imputed,9.31098009756551,,region_median_imputed,111.76,,region_median_imputed,9.094565279210915,,region_median_imputed,0.0,,zero_imputed,0.0,,zero_imputed,0.0,,zero_imputed,0.0,,zero_imputed,,0.464307310656572,0.5567953882716915,0.490240220108157,0.406934936400206,,,75.5,33.0,44.5,81.0,24.0,46.0,,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.45292573273181913,0.40115100145339955,0.3988580703735352,0.4407215416431428,NonAligned,Hybrid,,,,,,,,,,,0.0,35.757752175003866,23.709711774500864,23.996007014526025,0.23511946635618983,region_per_capita_imputed,region_per_capita_imputed,,,,,0.25091690240005726,latest_2022,0.21750166452574718,derived_wb_energy_balance,region_per_capita_imputed,region_ratio_imputed,2.1139048819801127,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,7.572619868403465e-05,derived_wb_manufacturing_demand,0.0761255825840115,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,398249.4820128591,0.118812071240962,0.07860133843,0.464307310656572,0.4764821958100758,0.42905387088656427,0.44686014936566354,0.3281118287263001,1.4904569262262657,0.8921972790750488,0.5924214363560691,0.43546179891919035,0.43759240751893924,6.8835050791502,4.818838947909128
GIN,GN,Guinea,Sub-Saharan Africa ,Lower middle income,22407615556.0571,2023.0,direct_2023,14405468.0,2023.0,direct_2023,1204651457.88234,2023.0,direct_2023,56.36707623161835,,region_median_imputed,5.0264,2023.0,direct_2023,29.6,2018.0,latest_2018,1.369230769,2022.0,latest_2022,2.13309701622161,2023.0,direct_2023,504667180.286275,2023.0,direct_2023,-0.877875149250031,2023.0,direct_2023,-0.907938599586487,2023.0,direct_2023,-1.11396610736847,2023.0,direct_2023,-1.14505314826965,2023.0,direct_2023,0.21928999999999998,,region_median_imputed,0.899971742078623,2016.0,latest_2016,12.7453563521224,2022.0,latest_2022,730.5723929666075,,region_median_imputed,13.31725266599755,,region_median_imputed,29.4714397653024,2023.0,direct_2023,144.8,2022.0,latest_2022,24.4184071300667,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Guinea,0.529128867699774,0.618076551381954,0.479961434648017,0.304815926917824,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.32442497014999383,0.3184122800827026,0.27720677852630604,0.27098937034607,NonAligned,Autocracy,,,,,,,,,,,0.0,17162.0,9387.0,15121.0,520.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,0.013432021077378675,direct_wmd_2023,10.524237228563889,region_median_imputed,9.122697965667058,derived_wb_energy_balance,,,2971.17604708076,derived_faostat_buffer,0.013432021077378675,direct_wmd_2023,0.00013965521730936707,derived_wb_manufacturing_demand,3.19294428798347,derived_wmd_wb_reserve_proxy,0.05158865486968646,derived_wmd_wb_reserve_proxy,1555.4937580686096,0.05376080533284165,0.01369230769,0.529128867699774,0.4509810069850144,0.3114178842306137,0.3639442896604539,0.2388714271603331,0.8232308356671485,0.8629368285366746,0.6242567853197142,0.45487354890772647,0.5344618856729823,2.4859604469886705,4.3848478993945434
GMB,GM,"Gambia, The",Sub-Saharan Africa ,Low income,2382262184.68273,2023.0,direct_2023,2697845.0,2023.0,direct_2023,577028229.488264,2023.0,direct_2023,56.36707623161835,,region_median_imputed,0.4738,2023.0,direct_2023,38.8,2020.0,latest_2020,2.209656372,2022.0,latest_2022,0.581008845800962,2023.0,direct_2023,13950935.4823512,2023.0,direct_2023,-0.0120199294760823,2023.0,direct_2023,-0.590593457221985,2023.0,direct_2023,-0.374314546585083,2023.0,direct_2023,-0.0410085804760456,2023.0,direct_2023,0.06933,2018.0,latest_2018,2.3423098344067,2023.0,direct_2023,1.6995893952763,2023.0,direct_2023,730.5723929666075,,region_median_imputed,13.31725266599755,,region_median_imputed,22.0375866633394,2023.0,direct_2023,71.08,2022.0,latest_2022,43.4782608695652,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Gambia,0.523533496440462,0.598206335077834,0.482178472739539,0.43543752617032,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.49759601410478355,0.38188130855560304,0.4251370906829834,0.49179828390479086,NonAligned,Hybrid,,,,,,,,,,,0.0,1752.0,1557.0,459.0,36.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,1.9709710775029972,region_median_imputed,1.7084918791381887,derived_wb_energy_balance,,,148.55486301369862,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,2.015144038075247e-06,derived_wb_manufacturing_demand,0.597972157698366,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,883.0241117198098,0.24221860767399647,0.02209656372,0.523533496440462,0.4598075960913135,0.4563383421394974,0.45657142331935463,0.3437004026278122,0.7372884654511406,0.5252839069392858,0.5712034311907487,0.4244170847193474,0.40240998939290995,2.036283622012654,4.878440031877426
GNB,GW,Guinea-Bissau,Sub-Saharan Africa ,Low income,2127688181.12014,2023.0,direct_2023,2153339.0,2023.0,direct_2023,1820326375.87161,,region_median_imputed,56.36707623161835,,region_median_imputed,0.3293,2023.0,direct_2023,33.4,2021.0,latest_2021,1.495726496,2022.0,latest_2022,1.2348847572106,2023.0,direct_2023,25292392.1705683,2023.0,direct_2023,-0.327665239572525,2023.0,direct_2023,-1.43258428573608,2023.0,direct_2023,-1.43643689155579,2023.0,direct_2023,-0.436878204345703,2023.0,direct_2023,0.21928999999999998,,region_median_imputed,5.80645161290323,2015.0,latest_2015,8.64145047532341,2023.0,direct_2023,730.5723929666075,,region_median_imputed,13.31725266599755,,region_median_imputed,38.509293374487,2023.0,direct_2023,122.25,2022.0,latest_2022,14.065807254623,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Guinea-Bissau,0.612813055195004,0.565631153442379,0.615708199646619,0.287897923114592,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.434466952085495,0.213483142852784,0.21271262168884203,0.4126243591308594,NonAligned,Hybrid,,,,,,,,,,,0.0,1512.0,1078.0,1214.0,0.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,1.5731700260983217,region_median_imputed,1.3636669988570687,derived_wb_energy_balance,,,133.84,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,9.535370643980637e-06,derived_wb_manufacturing_demand,0.477283449599974,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,988.0878863570205,0.8555418937906978,0.014957264960000001,0.612813055195004,0.409330323455501,0.3348316076397896,0.3514328441262249,0.24139123471087004,0.763349553435477,0.5125436405501782,0.5171729764010781,0.47379865867335325,0.505722695447734,2.100835365328418,4.303365561957771
GNQ,GQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,12337550583.754,2023.0,direct_2023,1847549.0,2023.0,direct_2023,1538461553.77119,2023.0,direct_2023,56.36707623161835,,region_median_imputed,4.7651,2023.0,direct_2023,38.5,2022.0,latest_2022,0.183503244,2022.0,latest_2022,1.51867240610434,2023.0,direct_2023,162192394.152675,2023.0,direct_2023,-0.235371336340904,2023.0,direct_2023,-1.32034909725189,2023.0,direct_2023,-1.33868646621704,2023.0,direct_2023,-1.67685103416443,2023.0,direct_2023,0.21928999999999998,,region_median_imputed,3.13907204820087,,region_median_imputed,24.6446590317978,2023.0,direct_2023,1283.9351679017,2022.0,latest_2022,-422.769233942919,2022.0,latest_2022,3.09341045540385,2023.0,direct_2023,103.43,2022.0,latest_2022,1.88948306595365,2023.0,direct_2023,0.0,2021.0,latest_2021,6.63018966086863,2021.0,latest_2021,14.9400221325798,2021.0,latest_2021,0.0,2021.0,latest_2021,Equatorial Guinea,0.410022341424303,0.631868851619472,0.420269776473318,0.26301068412271,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.45292573273181913,0.23593018054962198,0.23226270675659202,0.16462979316711399,NonAligned,Autocracy,,,,,,,,,,,21.57021179344843,1717.246738404934,1138.6461043192871,1152.3952786171544,11.291485403210524,region_per_capita_imputed,region_per_capita_imputed,10.4715066,direct_wmd_2023,,,2.3721331355216178,latest_2022,10.4715066,direct_wmd_2023_plus_wb_balance,region_per_capita_imputed,region_ratio_imputed,101.51914041219301,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,0.00015279182869559527,derived_wb_manufacturing_demand,261.787665,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,6677.793435386016,0.12469748701958923,0.00183503244,0.410022341424303,0.473930685953605,0.35436086580157294,0.30007770141959206,0.19581773949300485,1.057099258679057,0.7343704325259017,0.6066083698070903,0.4793461636413371,0.47298992097273623,3.9664105591393666,4.041042343456623
