iso3,name,wb_region,income_level,model_region,alliance_block,regime_type,gdp_usd_current,population,fx_reserves_usd,public_debt_pct_gdp,co2_mtco2e,inequality_gini,water_stress_pct,military_gdp_ratio,military_spending_usd,wgi_pv,wgi_ge,wgi_rl,wgi_va,rd_pct_gdp,high_tech_exports_pct,manufacturing_share_pct,energy_use_kg_oe_pc,energy_imports_net_pct,agri_share_pct,food_production_index,arable_land_pct,coal_rents_pct,gas_rents_pct,oil_rents_pct,mineral_rents_pct,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,pdi,idv,mas,uai,lto,ind,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,src_gdp_usd_current,src_population,src_fx_reserves_usd,src_public_debt_pct_gdp,src_co2_mtco2e,src_inequality_gini,src_water_stress_pct,src_military_gdp_ratio,src_military_spending_usd,src_wgi_pv,src_wgi_ge,src_wgi_rl,src_wgi_va,src_rd_pct_gdp,src_high_tech_exports_pct,src_manufacturing_share_pct,src_energy_use_kg_oe_pc,src_energy_imports_net_pct,src_agri_share_pct,src_food_production_index,src_arable_land_pct,src_coal_rents_pct,src_gas_rents_pct,src_oil_rents_pct,src_mineral_rents_pct,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,src_energy_production_raw,src_energy_consumption_raw,src_energy_reserve_raw,src_food_production_raw,src_food_consumption_raw,src_food_reserve_raw,src_metals_production_raw,src_metals_consumption_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,social_tension,security_index,tech_level,military_power,debt_crisis_prone,conflict_proneness,traditional_secular,survival_self_expression,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption
AUS,Australia,East Asia & Pacific,High income,Oceania,Western,Democracy,1734451264655.6,26659922.0,56605094852.0138,57.8834285733848,377.4957,33.8,4.672295939,1.86157133456052,32387989797.746,0.91705721616745,1.58987963199615,1.52318394184113,1.50660192966461,1.85509,25.2582777120781,5.26935642156248,4927.64894813822,-214.471540281044,2.57169831894523,112.1,4.02880884345075,0.786459619916648,1.71840640102869,0.264201375268924,10.4657754902913,0.31593723845745,0.483767542265514,0.372606051727078,0.815004663226379,22.0,79.0,58.0,49.0,33.0,75.0,473.7242184,131.37073660074697,5856.371817690785,104151.0,24431.0,31412.853818545194,0.14643330568730714,0.0058127635219383115,2.928666113746143,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2020,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2021,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,65058.37731466732,0.03263573673443834,0.04672295939,0.31593723845745,0.571813203003704,0.740630676150322,0.775279713082313,0.24065966675288714,0.6492635210697398,1.781334039097067,1.5537308981866773,0.5512070983458416,0.27534541444690347,7.836567586194593,7.550738898658677,473.7242184,131.37073660074697,5856.371817690785,104151.0,24431.0,31412.853818545194,0.14643330568730714,0.0058127635219383115,2.928666113746143,5851.775215004042,473.35239740180197,131.26762513521564,3.5348948884016247,11.720133409355041,2.7492254450168794,1025.03313981115,51.2516569905575,9.59105981119821
AUT,Austria,Europe & Central Asia,High income,Europe,Western,Democracy,516670509628.876,9131761.0,12646546521.99,49.5131518533858,58.4761,31.2,8.676429953,0.870829952423219,4452227950.61387,0.727989196777344,1.32668149471283,1.74656546115875,1.41124832630157,3.20048,15.9232697881169,15.9413915270403,3308.71167042411,63.9661980292725,1.24176172038934,100.45,16.0177120698013,0.0,0.0240584970736946,0.0378037868173202,0.0,0.295316568589894,0.356072194212401,0.278643013773397,0.751849386216745,11.0,55.0,79.0,70.0,60.0,63.0,10.887384159740302,30.21436419222374,4.196921825231618,13765.0,8153.0,2663.5459252581545,0.00010522873345408912,0.004774418908766697,2.9267301668056416e-05,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,56579.50417546801,0.024477004757004622,0.08676429952999999,0.295316568589894,0.682642396007101,0.7204743444919586,0.7486535374641416,0.250446412002246,0.6502493157587305,1.789505519222353,1.300344643024642,0.5005567707672318,0.23438227295336134,7.5441964882281844,6.9878212753184625,10.887384159740302,30.21436419222374,4.196921825231618,13765.0,8153.0,2663.5459252581545,0.00010522873345408912,0.004774418908766697,2.9267301668056416e-05,4.193627706835714,10.8788387700625,30.190649265653562,0.29972936972251424,1.5489782755784596,0.9174587635881715,0.010243555583819746,0.03683005670893119,7.877791199465047
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,Global South,NonAligned,Autocracy,72428470588.2353,10153958.0,13748751031.513,56.36707623161835,41.7458,39.2,57.52704791,4.92241403839666,3561670588.23529,-0.730753898620605,-0.0326422192156315,-0.566586077213287,-1.41153395175934,0.18178,4.17224487630151,5.13374656050107,1732.19739502846,-255.959109290849,5.51058894617326,129.02,25.307924984876,0.0,8.58674677408325,20.983375083624,0.349496289014784,0.404253804565205,0.457844277328299,0.380115602234524,0.368808995132794,75.5,33.0,44.5,81.0,61.0,22.0,63.522948,17.588659596828393,1575.1367439713542,11400.0,9275.0,1485.75,9.397890883194236e-05,0.00018916808822569208,7.317766289940383e-05,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,region_median_imputed,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,7133.028380483286,0.18982522922065176,0.5752704791,0.404253804565205,0.5810200602185884,0.3899820785224438,0.4265239075094461,0.5169352729148478,0.36099153526861927,1.1089857428036582,1.1602982165010174,0.5911662083088084,0.6235908516588976,4.073934820808375,4.275684264632382,63.522948,17.588659596828393,1575.1367439713542,11400.0,9275.0,1485.75,9.397890883194236e-05,0.00018916808822569208,7.317766289940383e-05,1573.9004362342916,63.47308952746166,17.57485444878182,0.1671917524838864,1.282844340108568,1.04371765390412,0.025612182014791342,0.032892618091179826,0.3121273455723918
BDI,Burundi,Sub-Saharan Africa ,Low income,Global South,NonAligned,Autocracy,3430949249.91221,13689450.0,88357252.0453753,56.36707623161835,0.9495,37.5,10.19286754,3.4315771103264,145168021.651148,-1.17240297794342,-1.20011341571808,-1.25105631351471,-1.36691832542419,0.21312,1.30508367041098,12.4909825534388,730.5723929666075,13.31725266599755,33.4272042033939,119.15,51.4488629283489,0.0,0.0,0.0,0.0,0.553186563369384,0.642038387370491,0.560562909081802,0.25204319182844,75.5,33.0,44.5,81.0,24.0,46.0,8.669257928038222,10.001134244896726,3.0342402748133774,8538.69507486167,8436.820302343087,752.208031676396,1.9988165433925835e-05,2.106136136664934e-05,5.103845047262914e-06,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2020,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2018,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,250.62725309725445,0.025753004667042556,0.1019286754,0.553186563369384,0.3986993517738535,0.26047832012176514,0.30715789413452155,0.5177809466815911,0.20369635688325155,0.7080851738950455,0.6864371441805888,0.6380217700335465,0.6335635382671073,1.7336314344406136,4.038008523991017,8.669257928038222,10.001134244896726,3.0342402748133774,8538.69507486167,8436.820302343087,752.208031676396,1.9988165433925835e-05,2.106136136664934e-05,5.103845047262914e-06,3.0318587325490527,8.662453521568724,9.993284463159558,0.08464612421230447,0.9608611095350174,0.9493971204713936,0.00178634576654202,0.006995857901874042,0.0347512462549714
BEL,Belgium,Europe & Central Asia,High income,Europe,Western,Democracy,651330595110.011,11779946.0,25734573231.4112,49.5131518533858,85.7301,26.8,52.82574225,1.18422875211757,7629396588.60593,0.403853088617325,1.03702199459076,1.29537487030029,1.32572901248932,3.40544,18.6668227645892,11.9630536593156,4051.07409072709,89.1747801928026,0.774565666013089,100.0,28.3056863645307,0.0,0.000136779184332235,0.0312735679835233,0.0,0.334702001024289,0.471363825521416,0.317458678228473,0.717867423671006,65.0,75.0,54.0,94.0,82.0,57.0,5.1659501289769265,47.72143403076422,1.9011590715559437,19104.0,11517.0,3983.647908760597,0.0,0.004645748176401325,0.0,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,derived_wb_energy_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,55291.475454132895,0.03951076983734287,0.5282574225,0.334702001024289,0.6055887481250555,0.6506734630465507,0.7130280747294427,0.3325479678651413,0.590646042351459,1.7930649098359905,1.3607964826788923,0.5125968798885112,0.30187380550746407,7.167648286334025,6.837592405782074,5.1659501289769265,47.72143403076422,1.9011590715559437,19104.0,11517.0,3983.647908760597,0.0,0.004645748176401325,0.0,1.8996668724319328,5.161895430781244,47.683977995063344,0.448280716906918,2.1497770415293056,1.2960103741254718,0.0,0.0,7.665484491062183
BEN,Benin,Sub-Saharan Africa ,Lower middle income,Global South,NonAligned,Hybrid,19673291004.1444,14111034.0,1820326375.87161,56.36707623161835,6.8922,34.4,0.975243811,0.757551382919002,149035288.004743,-0.346559435129166,-0.218984127044678,-0.505709648132324,-0.218986943364143,0.21928999999999998,4.41801513975982,10.0620868210039,375.820983649337,40.9031703802238,25.4019723667563,126.25,31.4468987229514,0.0,0.0,0.0,0.0,0.5713164455052,0.630691980447928,0.517295364646543,0.444933797202555,61.0,78.0,43.0,97.0,24.0,46.0,3.134036470486827,5.303222678189239,1.0969127646703893,8801.65503486302,8696.642899331498,775.3732334066532,4.670702984392379e-08,0.00010100283663088326,1.1677340644018728e-08,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2021,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,region_median_imputed,region_median_imputed,derived_wb_energy_balance,latest_2022,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,1394.1778472183116,0.09252780205854412,0.00975243811,0.5713164455052,0.42600632745276457,0.4278336146473884,0.48049865686297416,0.4122449381678708,0.3451421242275983,0.8468066473691096,0.7248960794207481,0.596022435249231,0.4271577038257589,3.0937641835795824,5.460248346147001,3.134036470486827,5.303222678189239,1.0969127646703893,8801.65503486302,8696.642899331498,775.3732334066532,4.670702984392379e-08,0.00010100283663088326,1.1677340644018728e-08,1.096051809745025,3.1315765992715,5.299060236259352,0.08725290911819339,0.9904520478124655,0.9786350106449807,4.0870692254065545e-06,1.6347460445373325e-05,0.1666546804409573
BFA,Burkina Faso,Sub-Saharan Africa ,Low income,Global South,NonAligned,Autocracy,20112614449.2039,23025776.0,1820326375.87161,61.9320439112839,6.2637,37.4,7.820267686,4.0787117239204,827153018.861823,-2.035231590271,-0.826227486133575,-0.741778969764709,-0.809887170791626,0.25126,3.79784659837351,9.9273181498493,312.929085804227,13.31725266599755,19.00655933992,118.84,28.9012744883041,0.0,0.0,0.0,15.4526004842572,0.520926376262667,0.586923479484613,0.430588032305878,0.344414841333571,75.5,33.0,44.5,81.0,24.0,46.0,6.245869044502374,7.20543503361291,2.1860541655758308,12122.0,10733.0,1883.369121120974,0.0005415576580835335,0.00010112799995439723,0.007795599104932652,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2021,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2021,direct_2023,direct_2023,latest_2022,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,873.4825896510024,0.09050670068125641,0.07820267686,0.520926376262667,0.49124424410475453,0.20598647713661156,0.3534393767356872,0.5027212857272845,0.28121676415994123,0.752953342421259,0.9255916764123561,0.6776977570135418,0.6726874605177129,1.91704624954683,4.284475597951151,6.245869044502374,7.20543503361291,2.1860541655758308,12122.0,10733.0,1883.369121120974,0.0005415576580835335,0.00010112799995439723,0.007795599104932652,2.184338355384187,6.240966729669105,7.199779565847936,0.21193591380397275,1.3640911483154439,1.2077866931916894,2.728459686726428,0.18954518032923673,0.16686119992475537
BGD,Bangladesh,South Asia,Lower middle income,South Asia,NonAligned,Autocracy,437415333018.291,171466990.0,20928020362.1212,60.01757891418865,118.9891,30.9,5.723339482,0.919471499049507,3782793038.25623,-0.908656716346741,-0.697334110736847,-0.502657234668732,-0.753886342048645,0.16375,0.539452073551698,22.3420188692022,297.118356342706,44.3070258449266,11.0036900209598,125.2,60.6277888905986,0.0132526717304666,0.490054814572216,0.0315771885826906,0.0,0.568382610178076,0.557999370725951,0.488650169763181,0.328699679176921,66.0,31.0,53.0,55.0,50.5,13.0,28.37333717508769,50.94599023583121,18.636049255776424,112954.0,92653.0,15076.542907266863,0.0,0.004757614424576768,0.0,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2022,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,latest_2018,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,2551.0177382730694,0.0478447342431091,0.05723339482,0.568382610178076,0.47667522975543397,0.34702153503894806,0.40479946997165683,0.44894022549488544,0.3081278180761687,0.9017560262933928,1.1393661340271661,0.6421941989386445,0.47160255175664306,3.1436660132987937,4.080057124363399,28.37333717508769,50.94599023583121,18.636049255776424,112954.0,92653.0,15076.542907266863,0.0,0.004757614424576768,0.0,18.62142202295275,28.351067250644558,50.90600328095765,1.6965664681571289,12.710736806370456,10.42626110912975,0.0,0.0,7.8500638005516645
BGR,Bulgaria,Europe & Central Asia,High income,Europe,Western,Hybrid,102199231384.542,6446596.0,43624306742.1794,49.5131518533858,36.9706,39.5,40.23530092,1.94458310651254,1989703477.83817,0.341861486434937,0.047112051397562,-0.00685768062248826,0.388988107442856,0.75421,12.0578944173221,12.7464592884783,2604.19104505407,40.9310458153299,2.52244655399312,100.74,32.1163411938099,0.126365577523338,0.00649706344376637,0.0193926462885907,0.593627371344038,0.354212115609604,0.436862509583166,0.401271863505317,0.52882519607995,48.0,61.5,48.5,74.5,61.0,49.0,9.916595012897915,16.78816757428139,4.336876632111939,15564.0,4541.0,4221.33,0.0011934631721043768,0.0007247337904464364,0.0016998651636248297,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,region_median_imputed,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,15853.208636704085,0.42685552671169824,0.4023530092,0.354212115609604,0.5809328134557585,0.5391463615326211,0.5454301375662909,0.42275166056286545,0.43713175339909544,1.3354283796497055,1.1197335045422248,0.4854317952099816,0.402925646869781,5.738310748968491,5.654399027268589,9.916595012897915,16.78816757428139,4.336876632111939,15564.0,4541.0,4221.33,0.0011934631721043768,0.0007247337904464364,0.0016998651636248297,4.333472664706895,9.90881158508653,16.774990723736426,0.47502713142372816,1.7514201148640134,0.5109996621432462,0.5949528072686904,0.4177121102365319,1.1958107542366194
BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,Middle East,MENA,Autocracy,46192260638.2979,1577059.0,4808192034.50774,111.598089491983,38.689,34.400000000000006,133.7068966,3.52083573819693,1622393617.02128,-0.373967587947845,0.697198748588562,0.468770444393158,-1.37783300876617,0.10116,0.387343644517371,20.1297882520386,10701.7927575092,-45.4751316679306,0.251492806718451,129.17,2.625,0.0,5.70191051100315,10.9376756365994,0.0,0.435632072422982,0.468223170119524,0.435273841626415,0.572721605182203,13.0,54.0,47.0,81.0,25.0,30.0,24.552359622673336,16.8773585843647,287.597733258931,120.0,1394.0,111.52,0.0022936124859787932,0.00045181591471987726,0.001979711196184733,direct_2023,direct_2023,direct_2023,latest_2020,direct_2023,region_median_imputed,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2014,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,29290.128421509846,0.10409085782048258,1.0,0.435632072422982,0.5482514941270304,0.5101900374889374,0.5206223839759829,0.5208168672273635,0.4979626662715944,1.327913373675052,1.1019479934518193,0.8875078716896961,0.5275874546722678,6.421085882779502,5.072295052652551,24.552359622673336,16.8773585843647,287.597733258931,120.0,1394.0,111.52,0.0022936124859787932,0.00045181591471987726,0.001979711196184733,287.3720009190878,24.533088742046097,16.86411172876382,0.01254936849200943,0.013503624632721768,0.15686710615011787,0.6928989186646565,0.8027643700925776,0.7454962592877972
BHS,"Bahamas, The",Latin America & Caribbean ,High income,Global South,NonAligned,Hybrid,15271300000.0,399440.0,2511681591.43478,73.7303207978365,1.4098,39.2,7.860133843,1.32324399735374,339405131.876536,1.00856232643127,0.270353257656097,0.179566532373428,0.860349118709564,0.21928999999999998,0.0138247645369376,0.855198967998795,730.5723929666075,13.31725266599755,0.454447231080524,99.17,0.799200799200799,0.0,0.0,0.0,0.0,0.458425830822161,0.54123685830592,0.333273046633196,0.627556336972154,75.5,33.0,44.5,81.0,24.0,46.0,0.25295745167085515,0.29181983664658173,0.0885351080847993,109.0,388.0,32.75850393700788,0.0,6.332729916147425e-06,0.0,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,38231.77448427799,0.1644707124760027,0.07860133843,0.458425830822161,0.562745047530442,0.630734312832355,0.604632595670223,0.3494012284372848,0.44719615186842343,1.367183318670324,0.8977325667907731,0.6618466225427262,0.34431281425055393,6.183750468429264,5.693761749913831,0.25295745167085515,0.29181983664658173,0.0885351080847993,109.0,388.0,32.75850393700788,0.0,6.332729916147425e-06,0.0,0.08846561783924071,0.2527589081121164,0.2915907904236075,0.0036863211724574387,0.012265792374722273,0.04366171964580039,0.0,0.0,0.010449004361643248
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,Europe,Western,Hybrid,27592361498.4057,3185073.0,9105921633.8925,40.310118633539,20.8288,30.95,2.071713147,0.717630060649091,197332515.798312,-0.353373318910599,-0.967812538146973,-0.351819545030594,-0.319465935230255,0.19228,4.96705366555243,13.2765328072754,2171.0481914264,24.9320415177106,4.65322230628352,113.39,7.2265625,0.301983937935592,0.0,0.0,0.0397800429056463,0.346513954253632,0.41590685827589,0.479541396820211,0.429269605853244,48.0,61.5,48.5,74.5,61.0,49.0,5.190909525174443,6.914946976211058,2.715993957689441,3660.0,3393.0,364.89,0.00033700466239692265,0.0001881279523542887,0.00013392670458252834,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,8663.023264586307,0.3300160312272889,0.02071713147,0.346513954253632,0.5522758724519494,0.40482545614242554,0.4135484050035476,0.4096682049732577,0.32679509865982503,1.1175796251002859,0.7852013761263682,0.4633964965284237,0.3877386190807786,4.994210689430537,5.008073820044481,5.190909525174443,6.914946976211058,2.715993957689441,3660.0,3393.0,364.89,0.00033700466239692265,0.0001881279523542887,0.00013392670458252834,2.713862203505839,5.186835236619543,6.909519509369981,0.04106114660194871,0.4118605512980139,0.381814986490208,0.04687434660388492,0.11795163183892293,0.3104111213845762
